product_name,price,manufacture_date,entry_date,expiry_date,stock,type,imgList,species,weight,nutrition_description
DRY CAT FOOD FOR ALL AGES - WONDER CAT 1KG,135871,2022-04-05,2024-10-04,2027-11-01,105,food,"['https://salt.tikicdn.com/ts/product/95/b9/29/3fb92ea3f7959298f458ea832fb87168.jpg', 'https://salt.tikicdn.com/ts/product/8c/96/76/166ea6cff51d1601b26abaeb525ee2c5.jpg', 'https://salt.tikicdn.com/ts/product/80/7c/84/98b9fc29b0e8100db85016fd50ffa950.jpg']",rabbit,5.0,"Giới thiệuCatsrang là nhãn hiệu thức ăn khô cho mèo đến từ Hàn Quốc, được chế biến từ các nguyên liệu đảm bảo cung cấp dinh dưỡng cho bé mèo của bạn.Thành phần chínhThịt gà xay nhỏ, cá xay nhỏ, gạo..."
Pigeon cereal (full of nutrients),-58446,2023-08-12,2025-08-27,2027-01-19,49,food,"['https://salt.tikicdn.com/ts/product/2d/58/93/9e276667705bb8ad73fe18cf6e3145a3.jpg', 'https://salt.tikicdn.com/ts/product/0d/7a/06/74e519b5e122c554091b29ac2cd8f3ad.jpg', 'https://salt.tikicdn.com/ts/product/1a/e9/56/29d54848dcbf8b0dbab02d98c345c295.jpg']",cate,3.0,Thức ăn cho mèo mọi lứa tuổi - KEOS Seafood 1.5 Kg Hương vị: Hải sản +xứ: Việt Nam Hạn sử dụng: 1 năm kể từ ngày sản xuất Ngày sản xuất: in trên bao bì. +Công dụng: Thị lực tốt &am...
Yellow millet (yellow ball) is used as nutritious food for birds and parrots,222967,2022-12-31,2025-01-31,2026-08-19,97,food,['https://salt.tikicdn.com/ts/product/4f/e8/18/92a469550f9dbaa77a4f6a881239a807.jpg'],rabbit,0.5,"Thức Ăn Cho Chó Trưởng Thành Pedigree Adult 1+ Years Vị Gà, Rau Củ 1.5kg/Túi kích thích vị giác cùng các loại rau củ cung cấp đầy đủ chất dinh dưỡng sẽ là một sản phẩm cần thiết cho sự phát triển của ..."
CATSRANG cat food for all ages,276887,2024-01-30,2025-06-23,2027-10-17,147,food,['https://salt.tikicdn.com/ts/product/86/a8/c1/30a1d5c4e723ec23c86c1f9b5feeafd4.jpg'],dog,4.0,"Thức Ăn Cho Chó Vị Thịt Bò Và Các Loại Rau Củ Pedigree Dạng Túi 1.5kg chứa nhiều chất dinh dưỡng như chất béo, vitamin… cùng sự thơm ngon của vị bò, sản phẩm chắc chắn sẽ khiến những chú chó cưng của ..."
"[Combo of 12 Packs] WHISKAS 1+ years Cat Food Tuna, White Fish Flavor 80g/Pack",49148,2022-05-12,2025-05-27,2027-01-31,168,food,"['https://salt.tikicdn.com/ts/product/29/2b/32/314ae105221bfb33cfc898a69814b896.png', 'https://salt.tikicdn.com/ts/product/41/f9/2f/3bf3d7a3ad0ad3ad67e665e19eb0df21.png', 'https://salt.tikicdn.com/ts/product/5f/d7/42/2d37f2f09aff3b948eddaef02ee6561a.jpg']",dog,2.0,"Gói Thức Ăn Ướt Whiskas Cho Mèo Trưởng Thành Từ 1 Tuổi Mèo từ 1-6 tuổi cần có nhiều thời gian vui chơi và chế độ ăn uống cân bằng để luôn giữ được vóc dáng cân đối, khỏe mạnh. Mèo là loài ăn thịt tron..."
Whiskas Sea Fish Flavor Cat Treats in Bags (7kg),97484,2023-05-03,2024-06-30,2028-10-30,105,food,['https://salt.tikicdn.com/ts/product/8e/d1/f1/275f6b74ba66379ee461f92745401526.png'],dog,2.5,"THÔNG TIN SẢN PHẨMLà 1 sản phẩm được sản xuất từ các nguyên liệu an toàn, thơm ngon, là sản phẩm thích hợp nếu bạn muốn chó cưng nhà mình có một hàm răng sạch sẽ, sức khỏe dẻo dai, cũng như nếu bạn m..."
"Purina ProPlan Cat Granules, Food for Kittens & Adult Cats, picky cats, sterilized cats, kidney and urinary support",183101,2022-09-13,2025-05-27,2026-11-02,144,food,"['https://salt.tikicdn.com/ts/product/01/5e/48/fa705010bcd990fc1f6245dbb3d3edac.png', 'https://salt.tikicdn.com/ts/product/c2/e9/8a/3ff2146e3b5ca7e742cada62e8b2a4de.png', 'https://salt.tikicdn.com/ts/product/9f/e6/8a/020a46f5e04f23b036eee98448b0db9f.png']",rabbit,2.0,Đồ Ăn Cho Chó Vị Thịt Bò Và Các Loại Rau Củ Pedigree Dạng Bao (10kg)  được chế biến từ các loại rau củ quả nhiều chất dinh dưỡng cùng với vị thịt bò thơm ngon sẽ đem lại sự thích thú cho chó cưng nhà...
Dog Dermatitis Support Food Dr.Healmedix ULTRA HYPOALLERGENIC K-1000 PLUS 1.5kg,299318,2024-07-26,2025-04-10,2027-03-09,102,food,"['https://salt.tikicdn.com/ts/product/e3/11/d8/a9593f27ced38bd20494cdf813473887.png', 'https://salt.tikicdn.com/media/catalog/producttmp/ef/68/fe/9e82088c7d29c9e7bfbe4d4e47ec41a6.jpg', 'https://salt.tikicdn.com/ts/product/1a/b4/92/325aa751c94a11fdc4cdd6b8690e4807.jpg']",cate,5.0,"kê vàng (bóng vàng ) dùng làm thức ăn đầy đủ dinh dưỡng cho chim , vẹt..."
Pedigree Beef and Vegetable Flavor Dog Food (3Kg),113580,2023-11-22,2024-03-24,2027-12-04,107,food,"['https://salt.tikicdn.com/ts/product/2e/c1/51/90dfd134648fedb2572725a0859162e2.jpg', 'https://salt.tikicdn.com/ts/product/c4/cd/a0/1eb910a56c3b9bf20e154af0df960e1e.jpg', 'https://salt.tikicdn.com/ts/product/1d/2e/27/7ae7ac7c9f2cbdbf769d277dea343d09.jpg']",cate,6.5,THÔNG TIN SẢN PHẨMLoại sản phẩm: Thức ăn hạt khô dành cho chóTên sản phẩm: Today's dinner All Stages DogNhà sản xuất: Jeil Feed CorporationDạng sản phẩm: Dạng viên hình tròn Màu sắc hạt: Màu nâuÁ...
CATSRANG cat food for all ages,122460,2024-04-17,2024-09-21,2028-06-22,147,food,['https://salt.tikicdn.com/ts/product/51/d1/c8/9940b708123e3a1d2f625f0b7c7f384e.jpg'],bird,6.5,  Mèo nuôi trong nhà phải đối mặt với nhiều vấn đề về cân nặng và chứng nghẹn lông. Chế độ ăn của sản phẩm Nutrience Original Healthy Adult Indoor - Thức Ăn Cho Mèo Lông Dài sẽ thúc đẩy:   - Cơ bắp ...
1kg bag - Catsrang cat food made in Korea and delicious,57362,2022-05-26,2025-01-31,2028-05-19,128,food,"['https://salt.tikicdn.com/ts/product/12/c9/1d/9b6f7b38ff55dd78efd1509d39fa5b22.png', 'https://salt.tikicdn.com/ts/product/64/43/28/759213e5adf4f7722ba5d1ee06d809b0.jpg', 'https://salt.tikicdn.com/ts/product/71/d9/94/a7b3af8eca7084bc357f5712cef0af73.jpg']",dog,4.0,"ROYAL CANIN X - SMALL PUPPYDành riêng cho chó siêu nhỏ có kích cỡ dưới 4 kg, ở độ tuổi từ 2 - 10 thángLợi íchĐược sản xuất với công thức độc quyền các dưỡng chất cần thiết giúp hỗ trợ sức khỏe hệ..."
DRY CAT FOOD FOR ALL AGES - WONDER CAT 1KG,164233,2023-07-10,2024-01-17,2026-03-05,100,food,"['https://salt.tikicdn.com/ts/product/f4/e2/da/3f128a9d99bcf7253aa8b6d336e1c223.jpg', 'https://salt.tikicdn.com/ts/product/a2/13/48/3d398d0bcfb93d840dfb64a58ac2f21a.png', 'https://salt.tikicdn.com/ts/product/da/81/71/e0ee2c7d6b9c9e4100978d0c558d4c3f.png']",dog,4.0,"PATE WHISKAS DẠNG GÓI CHO MÈO VỊ CÁ NGỪ 80GĐặc điểm nổi bậtPate Whiskas cho mèo là 1 loại thức ăn ngon tuyệt hảo, giàu dưỡng chất giúp mèo ăn ngon miệng, mau lớn.Whiskas với công thức cải tiến cun..."
Free trial pack - Mr.Vet cat seeds - Petour Singapore - Full topping seeds with more than 30% protein - 1 kg sealed bag,153801,2024-08-26,2025-04-10,2027-11-23,137,food,['https://salt.tikicdn.com/ts/product/df/5f/9b/09344ae609ca2c5e9a847f30c19440c9.jpg'],cate,9.0,Mô tả sản phẩm V.O.M Dog 1.4kg - Hạt thức ăn cho cún hỗ trợ trị liệu đa chức năng CHỐNG DỊ ỨNGV.O.M RX Gastrointestina Low-Fat + HypoallergenicThức ăn hạt dinh dưỡng hộ trợ trị liệu cho hệ tiêu hó...
Me-O Adult Cat Food (1.2kg),158295,2022-12-02,2024-06-30,2027-12-24,147,food,"['https://salt.tikicdn.com/ts/product/cb/9a/a4/7d5e3631fa4354c6e419b03803e69179.png', 'https://salt.tikicdn.com/ts/product/86/30/c9/6fc780b0d18e8aaba2f470a4aae0ebf8.jpg']",bird,7.5,"WHISKAS Thức ăn dạng hạt cho mèo trưởng thành từ 1 tuổi• Dinh dưỡng toàn diện và cân bằng: Chăm sóc sức khỏe của mèo cưng với thức ăn cho mèo WHISKAS, cung cấp dinh dưỡng cân bằng và toàn diện 100% đ..."
"High-quality mixed seeds for budgies, finch, 7-color, sparrow, and Japanese",38612,2024-07-26,2024-01-25,2027-03-09,116,food,"['https://salt.tikicdn.com/ts/product/cc/72/b6/e65fe8fdcae34cebd54f75d34454a6d4.png', 'https://salt.tikicdn.com/ts/product/76/04/78/6d2562c5df7cc69454e663dea2180588.png', 'https://salt.tikicdn.com/media/catalog/producttmp/9c/4d/e0/be37f93ace567bc3b2f04a5b560ed113.jpg']",cate,4.0,"Hạt mèo Purina Pro Plan Mèo con & Mèo trưởng thành từ Gà Cá Hồi Kitten & Babycat Starter, Fussy BeautyPurina Pro Plan là thương hiệu thức ăn mèo cao cấp cung cấp dinh dưỡng chất lượng cao và h..."
Temptations Chicken Flavor Cat Treats 75g/bag,-32311,2023-07-10,2025-06-12,2027-03-09,110,food,"['https://salt.tikicdn.com/ts/product/29/2b/32/314ae105221bfb33cfc898a69814b896.png', 'https://salt.tikicdn.com/ts/product/41/f9/2f/3bf3d7a3ad0ad3ad67e665e19eb0df21.png', 'https://salt.tikicdn.com/ts/product/5f/d7/42/2d37f2f09aff3b948eddaef02ee6561a.jpg']",cate,1.0,...
"GREENABC Water Turtle Reptile Food - Provides protein, calcium, lipid to help increase size, hard shell - Boxes of 50g and 230g",260554,2023-08-18,2025-09-22,2028-05-19,136,food,['https://salt.tikicdn.com/ts/product/da/22/e9/0dc0d5923ece492e8acec3dd222e61eb.jpg'],rabbit,2.5,"Xương Orgo gói 90g gặm sạch răng, bổ xung năng lượng, canxi cho chó.Xương có 4 hương vị: Giao mix vị ngẫu nhiênOrgo vị thịt bò: Chứa các thành phần thịt bò tự nhiên bổ sung dinh dưỡng và năng lượng,..."
Smartheart Puppy Dog Food 400gr,-47867,2024-06-22,2024-10-06,2028-11-04,133,food,"['https://salt.tikicdn.com/ts/product/80/c1/7c/1c3cf2eb577f2282476d08abf4949469.png', 'https://salt.tikicdn.com/ts/product/d1/ef/71/679785641a24837acdff4b63ce96e756.jpg', 'https://salt.tikicdn.com/ts/product/16/04/95/bd4d1a842f2e7daa25c4fbacebde69fc.jpg']",rabbit,9.0,"WHISKAS Thức ăn dạng hạt cho mèo trưởng thành từ 1 tuổi• Dinh dưỡng toàn diện và cân bằng: Chăm sóc sức khỏe của mèo cưng với thức ăn cho mèo WHISKAS, cung cấp dinh dưỡng cân bằng và toàn diện 100% đ..."
"Mixed seeds with small fruit seeds for cockateil, LoveBird, Green check, rose-chested parrots",104022,2024-08-22,2024-08-16,2026-08-05,141,food,['https://salt.tikicdn.com/ts/product/c6/34/af/8a0fcc81f4f8aae8f4b0a97da2f2699b.png'],cate,10.0,GREENABC - THỨC ĂN CÁ KOI - HÀM LƯỢNG  PROTEIN > 40%GREENABC là thức ăn cao cấp dành cho CÁ KOI. Đặc biệt sản phẩm GREENABC được sản xuất theo phương pháp Áp dụng công nghệ PROTEIN bền vững từ bộ...
Pedigree Tooth Care Bones for Small Dogs - 56g,659191,2022-12-07,2024-12-31,2026-12-07,145,food,"['https://salt.tikicdn.com/ts/product/cc/72/b6/e65fe8fdcae34cebd54f75d34454a6d4.png', 'https://salt.tikicdn.com/ts/product/76/04/78/6d2562c5df7cc69454e663dea2180588.png', 'https://salt.tikicdn.com/media/catalog/producttmp/9c/4d/e0/be37f93ace567bc3b2f04a5b560ed113.jpg']",cate,7.0," Tẩy Giun Chó Mèo Hanvet Sanpet (1 Vỉ 10 Viên) - Tẩy sạch các loại sán dây, sán hạt dưa và giun tròn ký sinh ở chó, mèo và động vật ăn thịt. Sán dây: Sán hạt dưa (Echinococcus granulosus) , Dipylidi..."
"Pedigree Puppy Chicken, Egg and Milk Flavor Dog Food 1.3kg/Bag",792030,2022-06-25,2025-06-15,2027-12-31,141,food,"['https://salt.tikicdn.com/ts/product/44/00/14/ee6094f3636723776996b5bec65769a2.jpg', 'https://salt.tikicdn.com/ts/product/54/ab/31/e2e0165295886db913420a390ea1a236.jpg']",rabbit,3.0,"    Thức ăn cho mèo Bite Of Wild Cỏ Mèo, Gan Gà, Trứng Gà, Thịt Tươi Sấy Khô   LƯU Ý: Chúng mình sẽ đóng hàng rất cẩn thận, tuy nhiên vì độ giòn xốp cao nên sản phẩm trong lúc vận chuyển có thể sẽ..."
[ 1KG ] TODAY'S DINNER grain food for dogs of all ages,187114,2024-10-18,2025-07-20,2027-11-27,160,food,['https://salt.tikicdn.com/ts/product/db/33/3d/afb5ebc15cc979c297c8496ab59bd51c.jpg'],dog,0.5,"Vemedim All Breed Adult (Cat) - Thức ăn cho mèo trưởng thành tăng đề kháng, với Omega giúp làn da khỏe mạnh và bộ lông bóng mượt.THÀNH PHẦN:Lúa mì, Bắp, Gạo, Bột nành thủy phân, Bột thịt gia cầ..."
COMBO OF 100 DELICIOUS BEEF SAUSAGES FOR DOGS AND CATS (15g x 100),183045,2024-04-25,2024-06-03,2026-03-07,118,food,['https://salt.tikicdn.com/ts/product/87/a7/91/d4c7fa97eb8bbec29fe925e3c17edd02.jpg'],rabbit,2.5,"Thức Ăn Cho Mèo Lớn Me-O Adult là sản phẩm dành cho thú cưng của bạn, chứa nhiều chất dinh dưỡng giúp cơ thể chuyển hóa nhanh chất dinh dưỡng đi nuôi cơ thể sẽ là một sản phẩm hữu ích toàn diện, ngoà..."
Royal Canin Hairball Care Cat Food 2kg,108243,2023-09-05,2024-05-07,2026-06-23,84,food,"['https://salt.tikicdn.com/ts/product/57/cf/a7/741377c74305c7be850eeec8f4dc5500.png', 'https://salt.tikicdn.com/ts/product/cd/21/1e/be32365717c0458a749c009267da53cf.jpg', 'https://salt.tikicdn.com/ts/product/e6/6a/bd/dd2c82b428adb280aa3925c9ab8afcf2.jpg']",cate,8.0,"Thức Ăn Cho Chó Vị Thịt Bò Và Các Loại Rau Củ Pedigree Dạng Túi 1.5kg chứa nhiều chất dinh dưỡng như chất béo, vitamin… cùng sự thơm ngon của vị bò, sản phẩm chắc chắn sẽ khiến những chú chó cưng của ..."
"tylenro hen, cough, chicken and duck spit, 10gram package",279289,2023-01-23,2024-11-18,2027-07-29,142,food,"['https://salt.tikicdn.com/ts/product/47/fa/84/33f75dbb893205f06abaffc63ec7c74a.png', 'https://salt.tikicdn.com/ts/product/30/bd/aa/3df0433ec905eb0b4410a49cb4dab877.png', 'https://salt.tikicdn.com/ts/product/19/d2/b8/900d3665de5e36fadf548c5c8df26aac.jpg']",dog,2.5,Bánh Xương Chăm Sóc Răng Dành Cho Chó Trung Pedigree (98g) là dòng sản phẩm quen thuộc mà các cô cậu chủ thường sử dụng để chăm sóc cho hàm răng cún cưng của mình. Sản phẩm được nghiên cứu tại trung t...
Pedigree Beef and Vegetable Flavor Dog Treats in Bags (10kg),100942,2024-12-01,2024-12-27,2027-09-26,127,food,"['https://salt.tikicdn.com/ts/product/4b/d7/45/48bc37ab2f8aafc4d57faf2cf72d73f5.png', 'https://salt.tikicdn.com/ts/product/27/8a/af/03eee7aadf5575cdd3fd57ddf2082a3a.jpg', 'https://salt.tikicdn.com/ts/product/4b/dc/1c/52a4485c83883afc232bbd326007456c.jpg']",cate,0.5,"Gói Thức Ăn Ướt Whiskas Cho Mèo Trưởng Thành Từ 1 Tuổi Mèo từ 1-6 tuổi cần có nhiều thời gian vui chơi và chế độ ăn uống cân bằng để luôn giữ được vóc dáng cân đối, khỏe mạnh. Mèo là loài ăn thịt tron..."
Royal Canin Indoor Cat Food 27 (2kg),233395,2024-11-22,2025-03-26,2026-01-29,153,food,"['https://salt.tikicdn.com/ts/product/7e/95/f9/17a8859e383af1c0b40c37e2e20bcbf5.png', 'https://salt.tikicdn.com/ts/product/e3/df/4f/177c2ddff0dc67130d9f0aa9156cb568.jpg', 'https://salt.tikicdn.com/ts/product/41/db/91/81105d0b9202a3ef8d930e14cd5cf532.jpg']",rabbit,4.5,"WHISKAS Thức ăn dạng hạt cho mèo trưởng thành từ 1 tuổi• Dinh dưỡng toàn diện và cân bằng: Chăm sóc sức khỏe của mèo cưng với thức ăn cho mèo WHISKAS, cung cấp dinh dưỡng cân bằng và toàn diện 100% đ..."
Pedigree Tooth Care Bones for Small Dogs - 56g,243594,2024-03-01,2024-02-07,2027-10-17,93,food,['https://salt.tikicdn.com/ts/product/a7/7b/56/b7d0277d93780804ecf59d75d02a554b.png'],rabbit,2.5,"Thức Ăn Cho Chó Royal Canin Mini Puppy (800g) là sản phẩm dành cho thú cưng của bạn, chứa nhiều chất dinh dưỡng giúp cơ thể chuyển hóa nhanh chất dinh dưỡng đi nuôi cơ thể sẽ là một sản phẩm hữu ích ..."
Pedigree Beef and Vegetable Flavor Dog Treats in Bags (10kg),56313,2022-10-14,2025-06-23,2027-08-20,126,food,['https://salt.tikicdn.com/ts/product/cb/e3/aa/c4dfba84d140853f2c5f74e270f1cf5a.jpg'],dog,4.0,"Xương Gặm Orgo Sạch Răng, Thơm Miệng, Bổ Sung Canxi Cho Chó Thông tin sản phẩm: Xương gặm Orgo có 4 hương vị:- Xương thịt bò: Chứa các thành phần thịt bò tự nhiên bổ sung dinh dưỡng và năng lượng, ..."
Whiskas Adult 1+ Years Cat Food Tuna Flavor 3kg/Bag,39076,2023-08-18,2025-01-31,2026-05-12,140,food,"['https://salt.tikicdn.com/ts/product/53/db/07/0f7b0c553411df38708f53d5f4b82fa4.png', 'https://salt.tikicdn.com/ts/product/a9/49/95/37d41c371b045b07ee1d3d3b0052e366.jpg', 'https://salt.tikicdn.com/ts/product/c5/fd/18/0a3c71c7a4d3cd1be5a1afb318ae350a.jpg']",rabbit,4.5,Thùng 24 lon Pate Loveeat Hàn Quốc Cao Cấp Cho Mèo từ 3 tháng tuổi.(*IB cho shop nếu bạn cần chọn vị nhé )Pate Loveat Hàn Quốc Cao Cấp Cho Mèo 160gXuất xứ: Hàn QuốcTrọng lượng: 160gCó 4 hương vị để l...
"Small aquarium fish food: Neon, Sail, Molly, 7 colors, 3 tails, Guppy, Betta, Goldfish - Rich in Protein, Calcium, Lipid - 40g box",264370,2022-10-04,2025-11-09,2027-11-06,111,food,['https://salt.tikicdn.com/ts/product/15/8a/b7/61b84922795eeabf7fbbb12ebafb4e68.png'],cate,9.5,"Xương Gặm Orgo Sạch Răng, Thơm Miệng, Bổ Sung Canxi Cho Chó Thông tin sản phẩm: Xương gặm Orgo có 4 hương vị:- Xương thịt bò: Chứa các thành phần thịt bò tự nhiên bổ sung dinh dưỡng và năng lượng, ..."
Pedigree Dentastix Medium Dogs Dental Care Biscuits (98g),54874,2022-09-15,2024-09-21,2027-08-30,81,food,['https://salt.tikicdn.com/ts/product/0a/ee/42/ed0527f8d06fbbcf8f4992cd63a029d3.png'],cate,5.5,"kê vàng (bóng vàng ) dùng làm thức ăn đầy đủ dinh dưỡng cho chim , vẹt..."
Classic Pets Adult Dog Food Roast Beef Flavor (2kg),8779,2023-08-18,2024-03-03,2027-02-03,125,food,['https://salt.tikicdn.com/ts/product/c6/01/7e/2b1f4776f70753d9431817a859737dee.jpg'],dog,4.5,"đại mạch dùng làm thức ăn đầy đủ dinh dưỡng cho chim , vẹt..."
Royal Canin Indoor Cat Food 27 (2kg),219895,2024-03-27,2025-11-12,2026-03-05,73,food,"['https://salt.tikicdn.com/ts/product/e3/11/d8/a9593f27ced38bd20494cdf813473887.png', 'https://salt.tikicdn.com/media/catalog/producttmp/ef/68/fe/9e82088c7d29c9e7bfbe4d4e47ec41a6.jpg', 'https://salt.tikicdn.com/ts/product/1a/b4/92/325aa751c94a11fdc4cdd6b8690e4807.jpg']",cate,8.0,"Thông tin sản phẩm:Gel dưỡng da lông chó mèo Virbac Megaderm Gel dưỡng da lông chó mèo Virbac Megaderm – Sản phẩm bổ sung dinh dưỡng cho chó mèo, dưỡng da, lông mượt mà, khỏe mạnh và kiểm soát các vấ..."
Guppy Fish Food - 7 Color Fish Bran 20g Package,160978,2024-04-20,2025-07-09,2027-09-26,143,food,"['https://salt.tikicdn.com/ts/product/8c/6f/09/78a39ec95f5c3715fcf3575c77ec0cbc.png', 'https://salt.tikicdn.com/ts/product/09/8e/46/77e0897971dd47dda0562ba676a4b63f.jpg', 'https://salt.tikicdn.com/ts/product/52/c9/16/7f768a099531daf4ae04471da18065fd.png']",dog,3.0,Bánh Xương Chăm Sóc Răng Dành Cho Chó Nhỏ và Chó Trưởng Thành trên 1 tuổi Pedigree-75g được nghiên cứu tại trung tâm Dinh Dưỡng Thú Nuôi Waltham và đã được chứng minh rằng sản phẩm sẽ giúp giảm đến 80...
DRY CAT FOOD FOR ALL AGES - WONDER CAT 1KG,215562,2023-12-15,2025-04-10,2027-01-31,137,food,"['https://salt.tikicdn.com/ts/product/0b/3f/3b/caea33d0ead9aab24c51f0aaa502af80.png', 'https://salt.tikicdn.com/ts/product/90/c8/e4/259937518f5cf377130320f7dc3eefce.png']",rabbit,1.0,"Đồ Ăn Cho Mèo Con Whiskas Vị Cá Biển Và Sữa Dạng Túi 1.1 kg dành cho mèo con, mèo con sơ sinh từ 1-12 tháng, mèo mẹ mang thai, cho con bú. Sản phẩm là điểm khởi đầu cơ sở của một cuộc sống khỏe mạnh v..."
"GREENABC Ornamental Snakehead Fish Food - Channa Fish - 40% protein content helps fast growth, beautiful color, vibrant colors - Box of 350g",206964,2023-04-23,2024-06-03,2028-04-20,128,food,"['https://salt.tikicdn.com/ts/product/4d/c4/58/fb82a5684520d0cda9260c9242870bcf.jpg', 'https://salt.tikicdn.com/ts/product/9a/f6/7f/a3a5dad5eb1ff2edb63845b1a90dc1de.jpg', 'https://salt.tikicdn.com/ts/product/08/4e/32/f7ab057c0beefd694f4014c2e1a23875.jpg']",cate,9.0,"Cún cần lượng protein gấp 3 lần con người để tăng trưởng. Vì thế, cún cần được bổ sung đầy đủ các chất dinh dưỡng để duy trì thể trạng khỏe mạnh và vóc dáng cân đối.Sản phẩm thức ăn hạt khô Pedigree ..."
